text,label
"Di Korea Selatan harga mobil seperti BMW, Mercedes-Benz dan Audi lebih murah ketimbang mobil Hyundai.",1
Kim Kardashian dan North West Mengalami Kecelakaan Mobil http://tinyurl.com/osjx8fo  ,-1
Mobil bagus tp masih buang sampah sembarangan? Malu atuuuh.... #plisatuhlah ,-1
08.34: Terjadi kecelakaan 5 Mobil dan sebuah bus pariwisata. Kejadian di KM 136 KM Tol Cipularang dr Bandung arah ke Jkt. | (P. Joni),-1
Kecelakaan di #Toljago KM32 mobil ertiga hitam kecoklatan penumpang terlihat 2. 1cowo baju merah sadar 1cewe ga sadar. via: @skylersaurusrex,-1
Ada kecelakaan tunggal mobil ertiga terbalik dijalur paling kanan tol jagorawi KM 35.200 (via rheea),-1
"Badai, Mobil Ringsek Tertimpa Pohon http://republika.co.id/r/nk56vy ",-1
"Honda Civic Type R, Salah Satu Mobil FWD Tercepat di Dunia: Honda menjanjikan sesuatu yang lebih di gelaran Ge... http://bit.ly/19OZlLb ",1
Adityawarman ke arah maykend sungkono semua mobil berhenti. Arah sebaliknya sepi. Banjir di depan ciputra world @e100ss,-1
"Pohon tumbang di Jl Hayam Wuruk & menimpa sebuah mobil. Syukurnya, tdk ada korban jiwa. #BaliUpdate ",-1
Pria Ini Perbaiki Mobil Hybrid dengan Harga Lebih Murah daripada Toyota? http://goo.gl/fb/TFYNsn  http://goo.gl/6U8KJn ,1
"Kdg kita suka tu ngemil d dlm mobil,kdang jok jd ada noda,ni mimin punya tips dr otosia ttg gmn cara bersiin noda jok http://ow.ly/JmsfB ",-1
"Polisi Dihadang, Maling Mobil Kabur http://www.lombokpost.net/2015/polisi-dihadang-maling-mobil-kabur.html ? #Lombok #Kriminal",-1
14:08 Mobil mengeluarkan asap dari mesin  di jalan akses UI  @annasuci  #PoldaMetro,-1
?@RadioElshinta 12.22: Terjadi ledakan yg diduga berasal dr Mobil tangki BBM serta kapal kayu yg sdg ... http://tmi.me/1eZxnk ,-1
#BeritaUNY #Jogja Mobil GURT F15 UNY Siap Wakili Indonesia: http://www.koran-sindo.com/read/965393/151/mobil-gurt-f15-uny-siap-wakili-indonesia-1424149142 ? via @SINDOnews,1
"RT @giri_sujana Pohon tumbang menimpa mobil depan Popo Danes Hayam wuruk, tolong hubungi DKP Denpasar ",-1
"Jikalau cowok yg kamu inginkan adalah yg suka mengajakmu jalan2 naik mobil lalu ke mall dan cafe, lalu? http://instagram.com/p/zWs6FElP5X/ ",1
"Punya kendaraan apa aja? ? Ada mobil, ada motor vespa, ada sepeda, dan ada motor honda http://ask.fm/a/bo03keji ",1
Mungkin tidur didalem mobil emang lebih baik ,1
Yuhuiiii rejeki anak soleha...ada mobil bmw nangkring cantik di depan pintu rumah.... #PhotoGrid? http://instagram.com/p/zWsP5XFeLB/ ,1
"""@annasuci: Mobil kebakaran di jalan akses ui @TMCPoldaMetro "" @otaqurrota",-1
Yatuhan lagi enak enaknya makan pohon jatuh memakan korban mobil dan motor +? (w/ nana at Kedai cafeetory) [pic] ? https://path.com/p/3Pc0NH ,-1
14:08 Mobil mengeluarkan asap dari mesin  di jalan akses UI  @annasuci,-1
"#Madiun l Hati2 dengan mobil ini,ngebut dan ngawur jalannya ",-1
"Perkelahian memperebutkan isu jokowi:Mobil Proton,Mobil Nasional - Chirpstory http://chirpstory.com/li/253117  via @chirpstory",-1
"Mobil Bisa Diganti, Rumah Bisa Pindah Alamat, Umur Bisa Bertambah, Pacar Bisa Saja Tergantikan, Tapi? [pic] ? https://path.com/p/A3fbl ",-1
Mobil Kia Sorento Adalah Mobil dengan Risiko Kecelakaan Pali? http://goo.gl/fb/8zZTBb  http://goo.gl/etsnyu ,-1
"TH 4 hari lagi, jadi harus sabar.. Zzzzz (at Green Auto Car - Salon Mobil) [pic] ? https://path.com/p/4otgRC ",1
#Promo_Bpn Dapatkn Diskon Hingga Jutaan Rupiah utk Pembelian berbagai tipe Mobil Chevrolet (085752202420/2693A97A) ,1
Pria Ini Perbaiki Mobil Hybrid dengan Harga Lebih Murah daripada Toyota? http://goo.gl/fb/uOnf5h  http://goo.gl/6U8KJn ,1
Mobil apa yang paling keren? ? mobil mobilan tukang somay http://ask.fm/a/bohe4kpm ,-1
? saatnya barubah~ (at Jaya Mandiri Cuci Motor & Mobil) ? https://path.com/p/2a6lf0 ,1
Jangan meninggalkan barang berharga anda ddlm mobil walau hanya sebentar. Waspada pelaku pencurian dgn modus pecah kaca #NETwaze,-1
Ledakan Oil Refinery Exxon Mobil di California http://abcnews.go.com/US/wireStory/blast-hits-southern-california-refinery-29054161?cid=fb_abcn ?,-1
"#blog: Diduga Akibat Pengaruh MIRAS, Mobil Masuk Ke Saluran Air http://bit.ly/1ziDkwi ",-1
"Pemboman Mobil di Libya Timur, 45 Orang Tewas http://bit.ly/1zUVAZt ",-1
Cuci mobil ini rame banget..  Pulang beli tanah ah trus buka tempat cuci mobil juga.  #siang2ngayal,1
#BeritaEkonomi Mobil-Mobil Retro Tebar Pesona di Serpong http://dlvr.it/8fyphC  #Perseratus,1
dulu langka cewek umur 17 thn nyetir mobil di kota.mesti tiap ketemu polisi aku selalu di stop..jadi trauma skrg ,-1
Ini Motor Ninja ZX-10R Yang Harga Lebih Mahal dari Mobil Innova Selengkapnya --> http://harianjambi.com/idnews/sprn  http://fb.me/6qawJTHeO ,-1
"Dipikir Jenazah, Keluarga Serbu Mobil Pembawa  Barang Milik Korban: Ratusan warga masih berkerumun di posko. S... http://bit.ly/1AXy9pz ",-1
"Hal yg paling utama ktika mncari seorg calon suami adlh mnemukan org yg berkepribadian. Mobil pribadi, rmh pribadi dan kolam renang pribadi.",1
Macet. Panas! Salah bgt nih pake mobil ??? Pucing pala barbie ??? (with Sovi at Chatime) ? https://path.com/p/1nCKQs ,-1
widih kak @rezky_fjsi kerwn bgttt..apa lg sma mobil merahnya ini..makin cool...kak @citraciki jga cantik.... ,1
Tiga Remaja Putri Dikhawatirkan Gabung ISIS http://goo.gl/fb/BPCFGS  http://goo.gl/VUXs9j ,-1
"Dipikir Jenazah, Keluarga Serbu Mobil Pembawa Barang Milik Korban http://dlvr.it/8fyR9L ",-1
"cc @DpsCallcentre RT @giri_sujana Pohon tumbang menimpa mobil depan Popo Danes Hayam wuruk, tolong hubungi DKP Denpsr ",-1
#acaranews @linapw Satu mobil dan satu motor tertimpa pohon di Hayam Wuruk. Tidak ada korban jiwa ,-1
"nelp callcenter dps 223333 tp sibuk @giri_sujana: Pohon tumbang nimpa mobil depan Popo Danes H.wuruk, tolong hub DKP """,-1
"Satu mobil dan satu motor tertimpa pohon di Hayam Wuruk. Tidak ada korban jiwa, cuma cedera dan shock @BaleBengong ",-1
2:42:09 PM  jalan hayam wuruk terjadi pohon tumbang dan menimpah mobil: BPBD DPS,-1
"Pohon tumbang menimpa mobil depan Popo Danes Hayam wuruk, tolong hubungi DKP Denpasar cc : @BaleBengong ",-1
Caelah yg di kasih kado mobil... gak gerak dari tadi mobilnye di liatin terus :v [pic] ? https://path.com/p/2ZCadE ,1
"Puaskan Pelanggan, HPM Luncurkan Honda Engine Oil Treatment -> http://goo.gl/BaUnNq ",1
"Seumur hidup nya, pria ini menyetir mobil cuma dengan kaki! http://bit.ly/1Lm1BoD ",-1
Ternyata banyak mobil Sport selundupan di Aceh! http://bit.ly/18b85e1 ,-1
"Best Thread >> Seumur hidup nya, pria ini menyetir mobil cuma dengan kaki! http://bit.ly/18b84GS  #ForumKaskus @kaskus",-1
Sudirman Masih Calon Kuat Ketua DPC PDIP PPU - Tribun Kaltim http://goo.gl/fb/6jVgA4  #penajampaserutara,1
Relawan Jokowi Sindir PDIP http://republika.co.id/r/nkg9sy ,-1
PDIP Dukung Jokowi Hentikan Pengiriman PRT ke Luar Negeri http://republika.co.id/r/nkela1 ,1
"Angket Ahok. Gerindra & PG saya paham punya sejarah ditinggalkan. Partai2 Islam..paham jugalah. Tapi PDIP, Hanura, Nasdem? #gagalpaham saya",-1
"PDIP gitoloh ""@fadreee: Mentri koplak RT @rmolco: Terbukti Secara Meyakinkan Menteri Yasona Intervensi Konflik PPP http://dlvr.it/8kTkZ0 """,-1
Kalo PKS dan PDIP dah 'koalisi'... sptnya Ahok akan segera angkat kaki http://dlvr.it/8jfFPB ,-1
VIDEO: Legislator PDIP DPR RI Tegur Pemprov Sulsel: Inilah kritikan Legislator PDIP DPR RI? http://goo.gl/fb/hAI5hR ,-1
"Kok jadi begini ya? | Aneh, Isu Interpelasi Jokowi Justru Berembus dari PDIP via @detikcom http://tinyurl.com/o9nlm3g ",-1
Jokowi Tak Rugi bila Ditinggal PDIP | Kabar24 - http://Bisnis.com  http://bitly.com/1zyyYyZ  via @Bisniscom,1
"Senior PDIP: Ada yang Keras Dorong Interpelasi Jokowi, Saya Tidak Setuju http://tinyurl.com/lnwm4c4 ",-1
"Ada Kabar PDIP Rancang Pelengseran Jokowi, Ini Kata Baskara http://bit.ly/1BCJVFu ",-1
Arum Sabil Minta Elite PDIP Bersikap Bijak Soal Reshuffle http://brt.st/4tuQ ,1
Tak Semua Kader PDIP Dukung BG Jadi Kapolri http://republika.co.id/r/nk66vi ,-1
Yang paling baik PDIP itu dukung dan dorong agar Presiden Jokowi sukses. Hanya jika Jokowi sukses PDIP bisa numpang sukses 2019 @fadjroeL,1
Efek koin australi membuka mata siapa koruptor pemakan uang bantuan australi.. Brkekekekekekek tpi tenang KPK sudah milik PDIP n Joko wi,1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/lxyWLo  #tarakan,-1
laurajessica416: PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015  http://goo.gl/LRcKnc ,-1
"""@suwito08: PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://bit.ly/19PXNk5  @PintarPolitik""efek beras mahal PD ngk ?",1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai - http://SINDOnews.com  http://ift.tt/1Eg3aVb ,-1
"Ragam_Jakarta: PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015: INILAHCOM, Jakarta - PDI Perjuangan (PDIP) tid... http://bit.ly/19QlWXN ",-1
#Openfollow PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015 http://bit.ly/19QlWXN  #teamfollowack,-1
PDIP paksa Jokowi lantik BG Kapolri untuk selamatkan Mega. BLBI 647 Triliun! http://chirpstory.com/li/250482   by @RBicara,-1
"PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015: INILAHCOM, Jakarta - PDI Perjuangan (PDIP) tidak akan mengand... http://bit.ly/1LpV4ep ",-1
#Berita: PDIP Ogah Andalkan Figur Jokowi di Pilkada 2015 http://bit.ly/1AZKXvB ,-1
"Bagus, jokowi presiden  milik rakyat :) ""@vivijkw: PDI-P Tak Akan Andalkan Popularitas Jokowi saat Pilkada Serentak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?""",1
PDIP tak akan andalkan popularitas Jokowi saat Pilkada serentak http://nasional.kompas.com/read/2015/02/21/20410381/PDI-P.Tak.Akan.Andalkan.Popularitas.Jokowi.saat.Pilkada.Serentak ? yea right hmmpfftt,1
"Ternyata PDIP tak adem ayem..... padahal sebelumnya mengatakan : Itu hak presiden, kami akan menghargai apapun... http://fb.me/2NQHjOiRR ",-1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Evercoss luncurkan smarphone dengan baterai ... http://bit.ly/1AZBQuK ",1
"Pilkada Serentak, PDIP tak Mau Andalkan Jokowi - http://JPNN.com  http://gpon.co/emdns  http://gpon.co/b ",1
"Selesai sudah pamor PDIP RR""@jokowi07: PDI-P Tak Akan Andalkan Popularitas Jokowi saat Pilkada Serentak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?""",-1
ini bukti megawati & PDIP membiarkan pelanggaran HAM http://kom.ps/AFfUeh   #jokowiPENIPU,-1
PDI-P Tak Akan Andalkan Popularitas Jokowi saat Pilkada Serentak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?,1
"Djarot Nilai Megawati Masih Punya Daya Tarik: INILAHCOM, Jakarta - Ketua Umum (Ketum) PDIP, Megawati Soekarnop... http://bit.ly/1LnbPVU ",1
Ketumnya sdh aneh sejak dahulu KaLLa...RT @PrijantoRabbani: >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC ,-1
"Tutup malu ""@NKRIndonesia79: Aneh bin ajaib :) >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://ln.is/nasional.inilah.com/T4Bdw ? ||@PintarPolitik",-1
Eh? Jokkowi mau nyalon Walikota lagi? RT @FAJARonline: PDIP Tolak Libatkan Jokowi di Pilkada 2015 : http://fajar.co.id/headline/2015/02/22/pdip-tolak-libatkan-jokowi-di-pilkada-2015.html ?,-1
PDIP Tolak Libatkan Jokowi di Pilkada 2015 : http://fajar.co.id/headline/2015/02/22/pdip-tolak-libatkan-jokowi-di-pilkada-2015.html ?,-1
Aksi Jakarta Bersih dimulai 3 Pebruari 2013 @ks_PDIP_Projo @MohammadMakruf @ridwankamil #AksiJakartaBersih #gerakanpungutsampah,1
Ternyata PDIP Marah Besar Saat Jokowi Pilih BH http://bit.ly/1AZuR4U  via @PojokSatu,-1
Botul tuh >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri via @inilahdotcom http://ini.la/2180858 ,-1
Aneh bin ajaib :) >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC  ||@PintarPolitik,-1
PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://bit.ly/19PXNk5  @PintarPolitik,1
"Kalo gk ada JKW sapa yg mo milih PDIP? ""@kompascom: PDI-P Tak Akan Andalkan Popularitas Jokowi saat Pilkada Serentak http://kom.ps/AFqOU1 """,-1
"Haha... Takut dibilang aneh. Trus mesti nolak? ""@inilahdotcom: PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC """,-1
"#banner10jutacom Pilkada Serentak, PDIP tak Mau Andalkan http://Jokowi-JPNN.com  http://bit.ly/1AZrsTQ ",1
PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC ,-1
PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://dlvr.it/8gC7Lb  (HalloRiau),1
Ternyata PDIP Marah Besar Saat Jokowi Pilih BH http://dlvr.it/8gC9jl ,-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/xTwRdI  #tarakan,-1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai http://nasional.sindonews.com/read/967253/12/kabar-kader-pdip-dukung-interpelasi-dinilai-rugikan-partai ?,-1
Ternyata PDIP Marah Besar Saat Jokowi Pilih BH http://pojoksatu.id/pojok-news/2015/02/21/ternyata-pdip-marah-besar-saat-jokowi-pilih-bh/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter ? #PojokSatu,-1
PDIP Pede Tanpa Efek Jokowi di Pilkada Serentak http://bit.ly/1zv0Bcl ,1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Kades harus dilatih pengelolaan keuangan dana desa http://bit.ly/18czMTA ",1
Tujuh Bacalon Bupati dan Wakil Bupati PDIP Lolos Administrasi http://malangtimes.com/politik/21022015/25581/tujuh-bacalon-bupati-dan-wakil-bupati-pdip-lolos-administrasi.html ?,1
"#autoFollow Pilkada Serentak, PDIP tak Mau Andalkan Jokowi - http://JPNN.com  http://dlvr.it/8gBT6C  #pilkada",1
"Saiki ra mempan! RT @tribunnews: Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews",-1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai - http://SINDOnews.com  http://ift.tt/1AZgb5T ,-1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai: Kader PDIP diminta mendukung keputusan Presiden Jo... http://bit.ly/1LpwiLI ,-1
"#KINGnews Pilkada Serentak, PDIP tak Mau Andalkan http://Jokowi-JPNN.com  http://bit.ly/1LpztCT ",1
"Gnti pke Mega efek ""@tribunnews: Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews""",-1
[News] Politikus Golkar :  PDIP Marah Budi Gunawan Tak Jadi Dilantik http://bit.ly/1AZcbCw ,-1
"Yang paling ngototkan PDIP""@RedaksiGoRiau: DPR Ungkap Rahasia Sengaja Loloskan Komjen BG untuk Menjebak Jokowi http://ln.is/www.goriau.com/nasio/kLBVQ ?""",-1
"Pasti Ada Deal, Buktinya PDIP Santai Saja Jokowi Tunjuk Badrodin - Tribun Lampung http://ift.tt/1B0kZqg ",-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/38RucC  #tarakan,-1
Dgn cara berpolitik seperti yg dilakukan sekarang PDIP sangat tdk mungkin dipilih rakyat (lagi) #PilkadaSerentak #opini,-1
"#Jokowi #PDIP Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect - Tribun Lampung http://bit.ly/1LpxM8A  @PDI_Perjuangan",1
#Jokowi #PDIP PDIP Marah Besar Saat Jokowi Pilih BH - http://JPNN.com  http://bit.ly/1AZaeWB  @PDI_Perjuangan,-1
"Pilkada Serentak, PDIP tak Mau Andalkan Jokowi http://m.jpnn.com/news.php?id=288614 ? #JPNN #pilkada",1
Komunis? Atheis? Yg jelas ada begundal2 PDIP di DPR yg TIDAK BERAGAMA ,-1
"KrnSdhTrbuktiGaNgefek? @VIVAnews: Pilkada Srntak, PDIP Tak Andalkan Efek Jokowi http://dlvr.it/8g8vGS   @PintarPolitik",-1
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews",1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai: Kader PDIP diminta mendukung keputusan Presiden Jo... http://bit.ly/1AZ7g4t ,-1
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect: PDIP sudah menekankan kepada setiap kaderny... http://bit.ly/1vSdAmF ",1
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect: PDIP sudah menekankan kepada setiap kad... http://bit.ly/1vSdAmF  #fb",1
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect: PDIP sudah menekankan kepada setiap kaderny... http://bit.ly/1AZ5dxb ",1
"Tribun: Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect: PDIP sudah menekankan kepada? http://dlvr.it/8g97KP  #NewsToday",1
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://ift.tt/17EbcKe ",1
#InfoNdoroMoe Ketua DPD PDIP Riau Coret Rekaveny dan Nuryanto dari Calon Wali Kota http://bit.ly/1LmOJ1C  #BlusukanDuniaMaya,-1
"#News Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect  http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect ?",1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Hari Bahasa Ibu momentum pengembangan budaya lokal http://bit.ly/18ceVjx ",1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Miss Universe Paulina Vega belajar membatik http://bit.ly/18ceVjn ",1
Ketua DPD PDIP Riau Coret Rekaveny dan Nuryanto dari Calon Wali Kota http://aktual.co/148194 ,-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/ctq9om  #tarakan,-1
"Charles Honoris: Patahkan Pilkada Langsung, KMP Khianati Rakyat http://bit.ly/1y125zo  #Pilkada Greece says euro? http://dlvr.it/8g7J9H ",-1
"Nah Lhoh? Sesuai prediksi..""@SINDOnews: Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai http://sin.do/7cvy """,-1
"Opini Publik: Hilangnya Kepercayaan Terhadap Jokowi, PDIP dan Megawati http://ift.tt/1vnild8 ",-1
"Ketua PDIP Gianyar, Bali Sebut Purbaya Sudah Dipecat: Dasar pemecatan, Purbaya dinilai membelot saat Pilkada G... http://bit.ly/1F8igKl ",-1
Kabar Kader PDIP Dukung Interpelasi Dinilai Rugikan Partai http://sin.do/7cvy ,-1
"Namanya juga politik ""@kompascom: ""Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri"" http://kom.ps/AFqKLU """,-1
#JustInfo #ForYou PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d ,-1
"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g6JjV  ..",-1
"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g6Fzx  ..",-1
"Ketua PDIP Gianyar, Bali Sebut Purbaya Sudah Dipecat: Dasar pemecatan, Purbaya dinilai membelot saat Pilkada G... http://bit.ly/18c1VdD ",-1
"Ketua PDIP Gianyar, Bali Sebut Purbaya Sudah Dipecat: Dasar pemecatan, Purbaya dinilai membelot saat Pilkada G... http://bit.ly/1F8igKl ",-1
"Terungkap, PDIP Marah Besar Saat Jokowi Pilih Komjen Badrodin Haiti | Islam Toleran Com http://www.islamtoleran.com/terungkap-pdip-marah-besar-saat-jokowi-pilih-komjen-badrodin-haiti/ ?",-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/lZls60  #tarakan,-1
"Jokowi Pilih Badrodin, PDIP dan PKS Disebut Bakal Menjegal - http://Tempo.co  http://bit.ly/19P54jX ",-1
"Kadang dibutuhkan keanehan utk sebuah kompromi      @zimponi: inilah: PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d """,-1
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288 ",-1
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp73ZP ",-1
"MediPutra ; PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh ",-1
"MediPutra ; PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggot... http://bit.ly/1Lp6W0d  http://fb.me/mediputra.sh ",-1
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp73ZP ",-1
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp73ZP ",-1
#SinagaNews PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp73ZP ,-1
"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g4XLf ",-1
"RT @TeamsFollow_ID PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggo... http://j.mp/1Lmust6  ? ? ? #TFB",-1
"PDIP Dinilai Aneh bila Terima Badrodin Kapolri: INILAHCOM, Jakarta - Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp6W0d ",-1
#Inilah PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d ,-1
"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g4VXQ ",-1
"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g4cjx ",-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/QVre0D  #tarakan,-1
"""Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri"" http://kom.ps/AFqKLU  > Di situ kadang saya merasa sedih",-1
"Apa benar ?, kita tunggu pernyataan ketum PDIP ""@CNNindonesia: PDIP Geram Budi Gunawan Tak Jadi Dilantik http://cnn.id/33754 """,-1
"#News Jokowi Pilih Badrodin, PDIP dan PKS Disebut Bakal Menjegal http://dlvr.it/8g0ygp  #Assadiqulhaq",-1
Sumsel - Tiga Nama Balon Ketua DPD PDIP Sumsel Absen Test di Medan: Tiga nama bakal calon (balon) ketua DPD PD... http://bit.ly/19OtV7s ,-1
"Politisi Golkar Menduga Ada ""Deal"" antara Jokowi dan PDIP Terkait Badrodin http://dlvr.it/8g0tmK  #BeritaSumatera",-1
"BG tak Dilantik, PDIP Marah Besar http://bit.ly/19Otfzb  #Politik",-1
Bambang: PDIP Marah Besar Saat Jokowi Pilih BH : http://rakyatsulsel.com/bambang-pdip-marah-besar-saat-jokowi-pilih-bh.html ?,-1
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/AxllhL  #tarakan,-1
Ngapain susah2 minjemin pesawat buat kampanye PDIP dan Jokowi kalok pas ada masalah gini ga dilindungi dan dibantuin negara :p,-1
"Charles Honoris: Patahkan Pilkada Langsung, KMP Khianati Rakyat http://bit.ly/1y125zo  #Pilkada U.S. refinery? http://dlvr.it/8fzf4m ",-1
"Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri http://baranews.co/web/read/33636/kalau.pdip.adem.ayem.artinya.ada.deal.di.balik.penunjukan.badrodin.jadi.kapolri ?",-1
#InfoNdoroMoe Bambang: PDIP Marah Besar Saat Jokowi Pilih BH http://bit.ly/1LoNuAU  #BlusukanDuniaMaya,-1
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Menag imbau umat Islam ikuti pandangan mayor... http://bit.ly/1AXKYQv ",1
"Pasti Ada Deal, Buktinya PDIP Santai Saja Jokowi Tunjuk Badrodin: Politikus Partai Golkar Bambang Soesatyo men... http://bit.ly/18b9QYI ",-1
"Pasti Ada Deal, Buktinya PDIP Santai Saja Jokowi Tunjuk Badrodin http://bit.ly/18b9YaF ",-1
"Tunjuk Badrodin, Bamsoet Duga ada Deal Jokowi dengan PDIP http://dlvr.it/8fz9z8 ",-1
"Politisi Golkar Menduga Ada ""Deal"" antara Jokowi dan PDIP Terkait Badrodin http://bit.ly/19OfeBw  #BeritaJambi",-1
"""@jpnncom: PDIP Marah Besar Saat Jokowi Pilih BH http://m.jpnn.com/news.php?id=288565 ?""- partai boleh boneka, tapi presiden bukan boneka partai @fadjroeL",-1
"Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri:  Bambang menyebut ada is... http://bit.ly/1vRp4H7 ",-1
